,Source_ID,Target_ID,Source_Mol,Target_Mol,Source_Mol_pCMC,Target_Mol_pCMC,Delta_pCMC,Source_Mol_Area_min,Target_Mol_Area_min,Delta_Area_min,Source_Mol_AW_ST_CMC,Target_Mol_AW_ST_CMC,Delta_AW_ST_CMC
86,compound_6,compound_5,CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCO)cc1,CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCO)cc1,3.70453214645386,4.0,0.2954678535461399,0.621301591396332,0.594391345977783,-0.026910245418549,28.8,28.0,-0.8000000000000007
87,compound_7,compound_5,CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCO)cc1,CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCO)cc1,3.6040050983429,4.0,0.3959949016571,0.66837352514267,0.594391345977783,-0.073982179164887,28.1,28.0,-0.1000000000000014
88,compound_8,compound_5,CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCOCCO)cc1,CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCO)cc1,3.51527667045593,4.0,0.48472332954407,0.707224428653717,0.594391345977783,-0.112833082675934,32.5,28.0,-4.5
89,compound_7,compound_6,CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCO)cc1,CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCO)cc1,3.6040050983429,3.70453214645386,0.1005270481109601,0.66837352514267,0.621301591396332,-0.047071933746338,28.1,28.8,0.6999999999999993
90,compound_8,compound_6,CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCOCCO)cc1,CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCO)cc1,3.51527667045593,3.70453214645386,0.1892554759979301,0.707224428653717,0.621301591396332,-0.085922837257385,32.5,28.8,-3.6999999999999993
91,compound_9,compound_6,CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCO)cc1,3.52287874528034,3.70453214645386,0.18165340117352,0.739490389823914,0.621301591396332,-0.118188798427582,29.6,28.8,-0.8000000000000007
92,compound_8,compound_7,CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCOCCO)cc1,CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCO)cc1,3.51527667045593,3.6040050983429,0.08872842788697,0.707224428653717,0.66837352514267,-0.038850903511047,32.5,28.1,-4.399999999999999
93,compound_9,compound_7,CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCO)cc1,3.52287874528034,3.6040050983429,0.0811263530625598,0.739490389823914,0.66837352514267,-0.071116864681244,29.6,28.1,-1.5
94,compound_10,compound_7,CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCO)cc1,3.48148606012211,3.6040050983429,0.1225190382207901,0.778180956840515,0.66837352514267,-0.109807431697845,35.5,28.1,-7.399999999999999
95,compound_8,compound_9,CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCOCCO)cc1,CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,3.51527667045593,3.52287874528034,0.0076020748244101,0.707224428653717,0.739490389823914,0.0322659611701969,32.5,29.6,-2.8999999999999986
96,compound_10,compound_8,CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCOCCO)cc1,3.48148606012211,3.51527667045593,0.0337906103338201,0.778180956840515,0.707224428653717,-0.0709565281867979,35.5,32.5,-3.0
97,compound_10,compound_9,CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,3.48148606012211,3.52287874528034,0.0413926851582302,0.778180956840515,0.739490389823914,-0.038690567016601,35.5,29.6,-5.899999999999999
98,compound_295,compound_37,CCOCCOCCOCCOCCOCCOC(O)C(CC)CC,CCCCCCCC(O)OCCOCCOCCOCCOCC,1.0,2.03621217265445,1.0362121726544502,0.657604157924652,0.655966341495514,-0.0016378164291379,32.6958541870117,29.8616905212402,-2.8341636657714986
99,compound_295,compound_53,CCOCCOCCOCCOCCOCCOC(O)C(CC)CC,CCCCCCCCCC(O)OCCOCCOCCOCCOCC,1.0,3.11918640771921,2.11918640771921,0.657604157924652,0.513416767120361,-0.144187390804291,32.6958541870117,29.0550880432129,-3.640766143798796
100,compound_294,compound_295,CCOCCOCCOCCOCCOCCOC(O)C(C)C,CCOCCOCCOCCOCCOCCOC(O)C(CC)CC,0.0409586076789063,1.0,0.9590413923210936,0.710170865058899,0.657604157924652,-0.052566707134247,33.347827911377,32.6958541870117,-0.6519737243653054
101,compound_25,compound_295,CCC=COOCCOCCOCCOCCOCCOCC,CCOCCOCCOCCOCCOCCOC(O)C(CC)CC,0.049002666011195,1.0,0.950997333988805,0.789345860481262,0.657604157924652,-0.13174170255661,35.6767044067383,32.6958541870117,-2.980850219726605
102,compound_29,compound_295,CCCC(O)OCCOCCOCCOCCOCCOCC,CCOCCOCCOCCOCCOCCOC(O)C(CC)CC,0.0969100130080563,1.0,0.9030899869919438,0.699875950813293,0.657604157924652,-0.042271792888641,33.6229934692383,32.6958541870117,-0.9271392822266052
103,compound_29,compound_30,CCCC(O)OCCOCCOCCOCCOCCOCC,CCCCC(CCCC)C(O)OCCOCCOCCOCCOCCOCC,0.0969100130080563,2.50863830616573,2.411728293157674,0.699875950813293,0.650244057178497,-0.049631893634796,33.6229934692383,30.8015804290771,-2.821413040161204
104,compound_29,compound_37,CCCC(O)OCCOCCOCCOCCOCCOCC,CCCCCCCC(O)OCCOCCOCCOCCOCC,0.0969100130080563,2.03621217265445,1.939302159646394,0.699875950813293,0.655966341495514,-0.0439096093177789,33.6229934692383,29.8616905212402,-3.761302947998104
105,compound_29,compound_52,CCCC(O)OCCOCCOCCOCCOCCOCC,CCCCCCCCCC(O)OCCOCCOCCOCC,0.0969100130080563,3.16749108729376,3.070581074285704,0.699875950813293,0.43360248208046,-0.266273468732833,33.6229934692383,28.1235008239746,-5.499492645263704
106,compound_29,compound_53,CCCC(O)OCCOCCOCCOCCOCCOCC,CCCCCCCCCC(O)OCCOCCOCCOCCOCC,0.0969100130080563,3.11918640771921,3.0222763947111537,0.699875950813293,0.513416767120361,-0.186459183692932,33.6229934692383,29.0550880432129,-4.567905426025401
107,compound_29,compound_27,CCCC(O)OCCOCCOCCOCCOCCOCC,CCCC(CCC)C(O)OCCOCCOCCOCCOCCOCC,0.0969100130080563,1.63827216398241,1.5413621509743538,0.699875950813293,0.663422763347626,-0.036453187465667,33.6229934692383,31.3071098327637,-2.3158836364746023
108,compound_294,compound_29,CCOCCOCCOCCOCCOCCOC(O)C(C)C,CCCC(O)OCCOCCOCCOCCOCCOCC,0.0409586076789063,0.0969100130080563,0.0559514053291499,0.710170865058899,0.699875950813293,-0.010294914245606,33.347827911377,33.6229934692383,0.2751655578612997
109,compound_20,compound_28,CC(C)COCCOCCOCCOCCOCCOCCO,CCCC(CCC)COCCOCCOCCOCCOCCOCCO,0.37577748298645,1.03120172023773,0.65542423725128,0.721915364265442,0.678516864776611,-0.043398499488831,35.0,31.7,-3.3000000000000007
110,compound_24,compound_28,CCC(CC)COCCOCCOCCOCCOCCOCCO,CCCC(CCC)COCCOCCOCCOCCOCCOCCO,0.570147037506104,1.03120172023773,0.461054682731626,0.666382431983948,0.678516864776611,0.012134432792663,33.6,31.7,-1.900000000000002
111,compound_277,compound_28,CCCCCOCCOCCOCCOCCOCCOCCO,CCCC(CCC)COCCOCCOCCOCCOCCOCCO,0.75460946559906,1.03120172023773,0.27659225463867,0.777616381645203,0.678516864776611,-0.0990995168685919,34.3,31.7,-2.599999999999998
112,compound_20,compound_277,CC(C)COCCOCCOCCOCCOCCOCCO,CCCCCOCCOCCOCCOCCOCCOCCO,0.37577748298645,0.75460946559906,0.37883198261261,0.721915364265442,0.777616381645203,0.0557010173797609,35.0,34.3,-0.7000000000000028
113,compound_277,compound_268,CCCCCOCCOCCOCCOCCOCCOCCO,CCCCCCOCCOCCOCCOCCOCCO,0.75460946559906,0.961923122406006,0.207313656806946,0.777616381645203,0.830153286457062,0.052536904811859,34.3,33.0,-1.2999999999999972
114,compound_277,compound_225,CCCCCOCCOCCOCCOCCOCCOCCO,CCCCCCCCOCCOCCOCCOCCOCCO,0.75460946559906,2.03621217265445,1.28160270705539,0.777616381645203,1.15,0.3723836183547969,34.3,28.8,-5.4999999999999964
115,compound_277,compound_200,CCCCCOCCOCCOCCOCCOCCOCCO,CCCCCCCCCCOCCOCCOCCOCCOCCO,0.75460946559906,3.11918640771921,2.36457694212015,0.777616381645203,0.53,-0.2476163816452029,34.3,29.6267757415771,-4.6732242584228985
116,compound_24,compound_277,CCC(CC)COCCOCCOCCOCCOCCOCCO,CCCCCOCCOCCOCCOCCOCCOCCO,0.570147037506104,0.75460946559906,0.184462428092956,0.666382431983948,0.777616381645203,0.111233949661255,33.6,34.3,0.6999999999999957
117,compound_295,compound_30,CCOCCOCCOCCOCCOCCOC(O)C(CC)CC,CCCCC(CCCC)C(O)OCCOCCOCCOCCOCCOCC,1.0,2.50863830616573,1.50863830616573,0.657604157924652,0.650244057178497,-0.007360100746155,32.6958541870117,30.8015804290771,-1.8942737579345987
118,compound_31,compound_30,CCCCC(CCCC)C(O)OCCOCCOCCOCCOCCOCCOCCOCCOCC,CCCCC(CCCC)C(O)OCCOCCOCCOCCOCCOCC,2.49485002168009,2.50863830616573,0.0137882844856398,0.628670632839203,0.650244057178497,0.0215734243392939,33.9042282104492,30.8015804290771,-3.1026477813720987
119,compound_27,compound_30,CCCC(CCC)C(O)OCCOCCOCCOCCOCCOCC,CCCCC(CCCC)C(O)OCCOCCOCCOCCOCCOCC,1.63827216398241,2.50863830616573,0.87036614218332,0.663422763347626,0.650244057178497,-0.0131787061691289,31.3071098327637,30.8015804290771,-0.5055294036866016
120,compound_294,compound_30,CCOCCOCCOCCOCCOCCOC(O)C(C)C,CCCCC(CCCC)C(O)OCCOCCOCCOCCOCCOCC,0.0409586076789063,2.50863830616573,2.467679698486824,0.710170865058899,0.650244057178497,-0.059926807880402,33.347827911377,30.8015804290771,-2.546247482299904
121,compound_33,compound_30,CCCCC=COOCCOCCOCCOCCOCCOCC,CCCCC(CCCC)C(O)OCCOCCOCCOCCOCCOCC,1.01601307803481,2.50863830616573,1.49262522813092,0.785274386405945,0.650244057178497,-0.135030329227448,34.0310516357422,30.8015804290771,-3.229471206665103
122,compound_295,compound_34,CCOCCOCCOCCOCCOCCOC(O)C(CC)CC,CCCCCC(O)OCCOCCOCCOCCOCCOCC,1.0,1.13076828026902,0.13076828026902,0.657604157924652,0.62,-0.0376041579246519,32.6958541870117,32.0,-0.6958541870116974
123,compound_29,compound_34,CCCC(O)OCCOCCOCCOCCOCCOCC,CCCCCC(O)OCCOCCOCCOCCOCCOCC,0.0969100130080563,1.13076828026902,1.0338582672609635,0.699875950813293,0.62,-0.079875950813293,33.6229934692383,32.0,-1.6229934692383026
124,compound_34,compound_30,CCCCCC(O)OCCOCCOCCOCCOCCOCC,CCCCC(CCCC)C(O)OCCOCCOCCOCCOCCOCC,1.13076828026902,2.50863830616573,1.37787002589671,0.62,0.650244057178497,0.0302440571784969,32.0,30.8015804290771,-1.1984195709229013
125,compound_34,compound_37,CCCCCC(O)OCCOCCOCCOCCOCCOCC,CCCCCCCC(O)OCCOCCOCCOCCOCC,1.13076828026902,2.03621217265445,0.9054438923854302,0.62,0.655966341495514,0.035966341495514,32.0,29.8616905212402,-2.138309478759801
126,compound_34,compound_53,CCCCCC(O)OCCOCCOCCOCCOCCOCC,CCCCCCCCCC(O)OCCOCCOCCOCCOCC,1.13076828026902,3.11918640771921,1.98841812745019,0.62,0.513416767120361,-0.106583232879639,32.0,29.0550880432129,-2.9449119567870987
127,compound_34,compound_27,CCCCCC(O)OCCOCCOCCOCCOCCOCC,CCCC(CCC)C(O)OCCOCCOCCOCCOCCOCC,1.13076828026902,1.63827216398241,0.5075038837133901,0.62,0.663422763347626,0.0434227633476259,32.0,31.3071098327637,-0.6928901672362997
128,compound_294,compound_34,CCOCCOCCOCCOCCOCCOC(O)C(C)C,CCCCCC(O)OCCOCCOCCOCCOCCOCC,0.0409586076789063,1.13076828026902,1.0898096725901136,0.710170865058899,0.62,-0.090170865058899,33.347827911377,32.0,-1.3478279113770029
129,compound_337,compound_345,CCCCCCCC(CC)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCCCCCCCC(C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,2.07058107428571,2.34678748622466,0.2762064119389502,0.53,0.51,-0.02,27.0,28.0,1.0
130,compound_400,compound_337,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCCCCCCC(CC)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,1.69897000433602,2.07058107428571,0.3716110699496897,0.48,0.53,0.05,30.5,27.0,-3.5
131,compound_400,compound_219,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCCCCCCCOC(CO)CO,1.69897000433602,2.28411555290222,0.5851455485661998,0.48,0.290845513343811,-0.189154486656189,30.5,24.7,-5.800000000000001
132,compound_400,compound_222,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCCCCCCCOCCO,1.69897000433602,2.30980391997149,0.6108339156354701,0.48,0.32,-0.1599999999999999,30.5,26.8,-3.6999999999999993
133,compound_400,compound_42,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCCCCCCCC(O)CO,1.69897000433602,2.63827216398241,0.93930215964639,0.48,0.33,-0.1499999999999999,30.5,23.2,-7.300000000000001
134,compound_400,compound_221,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCCCCCCCOCC(O)CO,1.69897000433602,2.23702150913226,0.5380515047962398,0.48,0.310876071453094,-0.169123928546906,30.5,25.8095703125,-4.6904296875
135,compound_400,compound_398,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCCCCCCCOC[C@@H](O)CO,1.69897000433602,2.23657200643706,0.5376020021010399,0.48,0.32,-0.1599999999999999,30.5,24.5,-6.0
136,compound_400,compound_345,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCCCCCCCC(C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,1.69897000433602,2.34678748622466,0.64781748188864,0.48,0.51,0.03,30.5,28.0,-2.5
137,compound_400,compound_328,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CC(C)CCCC(C)CCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,1.69897000433602,2.39794000867204,0.6989700043360201,0.48,0.38,-0.0999999999999999,30.5,27.7,-2.8000000000000007
138,compound_400,compound_397,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCCCCCCCOC1OC(CO)C(O)C(O)C1O,1.69897000433602,2.23657200643706,0.5376020021010399,0.48,0.459313869476318,-0.0206861305236819,30.5,28.9949760437012,-1.5050239562987997
139,compound_400,compound_220,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.69897000433602,2.1739900222089,0.4750200178728798,0.48,0.503244996070862,0.023244996070862,30.5,28.7951927185059,-1.7048072814941015
140,compound_400,compound_228,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.69897000433602,2.35704112059021,0.6580711162541899,0.48,0.524305582046509,0.044305582046509,30.5,29.8353366851807,-0.6646633148193004
141,compound_400,compound_223,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCCCCCCCOCCOCCOCCO,1.69897000433602,2.30980391997149,0.6108339156354701,0.48,0.32,-0.1599999999999999,30.5,27.0,-3.5
142,compound_399,compound_400,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,1.63827216398241,1.69897000433602,0.06069784035361,0.48,0.48,0.0,32.5,30.5,-2.0
143,compound_400,compound_401,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCCCCCCCO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,1.69897000433602,1.79588001734408,0.09691001300806,0.48,0.48,0.0,30.5,30.5,0.0
144,compound_400,compound_402,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCCCCCCCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,1.69897000433602,2.22184874961636,0.5228787452803401,0.48,0.48,0.0,30.5,30.5,0.0
145,compound_400,compound_330,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCCCCC(CCCC)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,1.69897000433602,1.82390874094432,0.1249387366082999,0.48,0.55,0.07,30.5,25.1,-5.399999999999999
146,compound_400,compound_332,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCCCCCC(CCC)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,1.69897000433602,1.92081875395238,0.2218487496163599,0.48,0.54,0.06,30.5,26.0,-4.5
147,compound_219,compound_222,CCCCCCCCOC(CO)CO,CCCCCCCCOCCO,2.28411555290222,2.30980391997149,0.0256883670692702,0.290845513343811,0.32,0.029154486656189,24.7,26.8,2.1000000000000014
148,compound_219,compound_41,CCCCCCCCOC(CO)CO,CCCCCCCCC(O)CCO,2.28411555290222,2.63827216398241,0.3541566110801901,0.290845513343811,0.32,0.029154486656189,24.7,23.4,-1.3000000000000007
149,compound_219,compound_42,CCCCCCCCOC(CO)CO,CCCCCCCCC(O)CO,2.28411555290222,2.63827216398241,0.3541566110801901,0.290845513343811,0.33,0.039154486656189,24.7,23.2,-1.5
150,compound_221,compound_219,CCCCCCCCOCC(O)CO,CCCCCCCCOC(CO)CO,2.23702150913226,2.28411555290222,0.04709404376996,0.310876071453094,0.290845513343811,-0.020030558109283,25.8095703125,24.7,-1.1095703125000007
151,compound_237,compound_219,CCCCCCCCSCC(CO)OCC(O)CO,CCCCCCCCOC(CO)CO,2.07099001450604,2.28411555290222,0.2131255383961798,0.410858809947967,0.290845513343811,-0.120013296604156,29.8561916351318,24.7,-5.156191635131801
152,compound_398,compound_219,CCCCCCCCOC[C@@H](O)CO,CCCCCCCCOC(CO)CO,2.23657200643706,2.28411555290222,0.0475435464651599,0.32,0.290845513343811,-0.029154486656189,24.5,24.7,0.1999999999999993
153,compound_397,compound_219,CCCCCCCCOC1OC(CO)C(O)C(O)C1O,CCCCCCCCOC(CO)CO,2.23657200643706,2.28411555290222,0.0475435464651599,0.459313869476318,0.290845513343811,-0.168468356132507,28.9949760437012,24.7,-4.294976043701201
154,compound_220,compound_219,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCOC(CO)CO,2.1739900222089,2.28411555290222,0.1101255306933199,0.503244996070862,0.290845513343811,-0.212399482727051,28.7951927185059,24.7,-4.095192718505899
155,compound_219,compound_228,CCCCCCCCOC(CO)CO,CCCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.28411555290222,2.35704112059021,0.07292556768799,0.290845513343811,0.524305582046509,0.233460068702698,24.7,29.8353366851807,5.1353366851807
156,compound_219,compound_223,CCCCCCCCOC(CO)CO,CCCCCCCCOCCOCCOCCO,2.28411555290222,2.30980391997149,0.0256883670692702,0.290845513343811,0.32,0.029154486656189,24.7,27.0,2.3000000000000007
157,compound_219,compound_407,CCCCCCCCOC(CO)CO,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@H](O)CO,2.28411555290222,2.74472749489669,0.4606119419944701,0.290845513343811,0.42,0.129154486656189,24.7,29.3,4.600000000000001
158,compound_399,compound_219,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N,CCCCCCCCOC(CO)CO,1.63827216398241,2.28411555290222,0.6458433889198099,0.48,0.290845513343811,-0.189154486656189,32.5,24.7,-7.800000000000001
159,compound_401,compound_219,CCCCCCCCO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,CCCCCCCCOC(CO)CO,1.79588001734408,2.28411555290222,0.4882355355581398,0.48,0.290845513343811,-0.189154486656189,30.5,24.7,-5.800000000000001
160,compound_222,compound_41,CCCCCCCCOCCO,CCCCCCCCC(O)CCO,2.30980391997149,2.63827216398241,0.3284682440109199,0.32,0.32,0.0,26.8,23.4,-3.400000000000002
161,compound_222,compound_42,CCCCCCCCOCCO,CCCCCCCCC(O)CO,2.30980391997149,2.63827216398241,0.3284682440109199,0.32,0.33,0.01,26.8,23.2,-3.6000000000000014
162,compound_221,compound_222,CCCCCCCCOCC(O)CO,CCCCCCCCOCCO,2.23702150913226,2.30980391997149,0.0727824108392303,0.310876071453094,0.32,0.009123928546906,25.8095703125,26.8,0.9904296875000008
163,compound_237,compound_222,CCCCCCCCSCC(CO)OCC(O)CO,CCCCCCCCOCCO,2.07099001450604,2.30980391997149,0.2388139054654501,0.410858809947967,0.32,-0.0908588099479669,29.8561916351318,26.8,-3.0561916351318
164,compound_398,compound_222,CCCCCCCCOC[C@@H](O)CO,CCCCCCCCOCCO,2.23657200643706,2.30980391997149,0.0732319135344301,0.32,0.32,0.0,24.5,26.8,2.3000000000000007
165,compound_397,compound_222,CCCCCCCCOC1OC(CO)C(O)C(O)C1O,CCCCCCCCOCCO,2.23657200643706,2.30980391997149,0.0732319135344301,0.459313869476318,0.32,-0.139313869476318,28.9949760437012,26.8,-2.1949760437012
166,compound_220,compound_222,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCOCCO,2.1739900222089,2.30980391997149,0.1358138977625902,0.503244996070862,0.32,-0.183244996070862,28.7951927185059,26.8,-1.9951927185058975
167,compound_223,compound_222,CCCCCCCCOCCOCCOCCO,CCCCCCCCOCCO,2.30980391997149,2.30980391997149,0.0,0.32,0.32,0.0,27.0,26.8,-0.1999999999999993
168,compound_224,compound_222,CCCCCCCCOCCOCCOCCOCCO,CCCCCCCCOCCO,2.08884572982788,2.30980391997149,0.2209581901436101,0.684574842453003,0.32,-0.364574842453003,30.5,26.8,-3.6999999999999993
169,compound_304,compound_303,COCCOCCOCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,COCCOCCOCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.52302353424047,4.0970186002025,0.5739950659620305,0.457360595464706,0.466116100549698,0.008755505084992,28.0804862976074,28.6626987457275,0.5822124481200994
170,compound_305,compound_303,COCCOCCOCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,COCCOCCOCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.69897000433602,4.0970186002025,1.3980485958664803,0.439455986022949,0.466116100549698,0.0266601145267489,26.3399143218994,28.6626987457275,2.3227844238281
171,compound_306,compound_303,COCCOCCOCCCC(F)(F)C(F)(F)C(F)(F)C(F)F,COCCOCCOCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.0970186002025,4.0970186002025,2.0000000000000004,0.419854730367661,0.466116100549698,0.0462613701820369,26.4140739440918,28.6626987457275,2.2486248016357
172,compound_305,compound_304,COCCOCCOCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,COCCOCCOCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,2.69897000433602,3.52302353424047,0.8240535299044498,0.439455986022949,0.457360595464706,0.0179046094417569,26.3399143218994,28.0804862976074,1.7405719757080007
173,compound_306,compound_304,COCCOCCOCCCC(F)(F)C(F)(F)C(F)(F)C(F)F,COCCOCCOCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,2.0970186002025,3.52302353424047,1.42600493403797,0.419854730367661,0.457360595464706,0.0375058650970449,26.4140739440918,28.0804862976074,1.6664123535156
174,compound_322,compound_323,OCCOCCOCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OCCOCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.55299710153384,4.60205999132796,0.0490628897941194,0.442280054092407,0.429972946643829,-0.0123071074485779,29.8367576599121,29.6265678405762,-0.2101898193358984
175,compound_321,compound_323,OCCOCCOCCOCCOCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OCCOCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.43203309317685,4.60205999132796,0.1700268981511099,0.527201890945435,0.429972946643829,-0.097228944301606,30.1278133392334,29.6265678405762,-0.5012454986571981
176,compound_321,compound_322,OCCOCCOCCOCCOCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OCCOCCOCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.43203309317685,4.55299710153384,0.1209640083569905,0.527201890945435,0.442280054092407,-0.084921836853028,30.1278133392334,29.8367576599121,-0.2910556793212997
177,compound_320,compound_321,OCCOCCOCCOCCOCCOCCOCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OCCOCCOCCOCCOCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.3190302815341,4.43203309317685,0.1130028116427501,0.584044694900513,0.527201890945435,-0.056842803955078,30.5127773284912,30.1278133392334,-0.3849639892578018
178,compound_324,compound_323,OCCOCCSCCOCCSCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OCCOCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.58502665202918,4.60205999132796,0.0170333392987798,0.48921337723732,0.429972946643829,-0.0592404305934909,29.8060970306396,29.6265678405762,-0.1795291900633984
